+--------------------------------+-------------------+
| data/lfw_inner_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 5425/6715 (0.807) |
| Recognized:                    | 1647/5425 (0.303) |
| Total confidence:              | 513.1             |
+--------------------------------+-------------------+
+------------------------------------+-------------------+
| lfw_inner_aligned_gauss100 metrics | Value             |
+------------------------------------+-------------------+
| Total faces:                       | 6715              |
| Detected:                          | 5152/6715 (0.767) |
| Recognized:                        | 1513/5152 (0.293) |
| Total confidence:                  | 385.0             |
+------------------------------------+-------------------+


COMPARING.

Disguised:
+------------------------------------------+---------------------------------+----------------+---------------------------------+----------------+
| FILE                                     | NEW TARGET                      | NEW CONFIDENCE | OLD TARGET                      | OLD CONFIDENCE |
+------------------------------------------+---------------------------------+----------------+---------------------------------+----------------+
| George_W_Bush_0062.png                   | Gerhard_Schroeder               | 1.0            | George_W_Bush                   | 1.0            |
| Luiz_Inacio_Lula_da_Silva_0009.png       | Vladimir_Putin                  | 0.016          | Luiz_Inacio_Lula_da_Silva       | 1.0            |
| Tony_Blair_0053.png                      | Tom_Daschle                     | 1.0            | Tony_Blair                      | 1.0            |
| Yoriko_Kawaguchi_0012.png                | Tang_Jiaxuan                    | 1.0            | Yoriko_Kawaguchi                | 1.0            |
| Amelie_Mauresmo_0009.png                 | Michael_Douglas                 | 0.033          | Amelie_Mauresmo                 | 1.0            |
| Colin_Powell_0009.png                    | Nelson_Mandela                  | 1.0            | Colin_Powell                    | 1.0            |
| Andre_Agassi_0021.png                    | Abdullah_Gul                    | 1.0            | Andre_Agassi                    | 1.0            |
| Arnold_Schwarzenegger_0042.png           | Javier_Solana                   | 0.142          | Arnold_Schwarzenegger           | 1.0            |
| Paul_Bremer_0005.png                     | Robert_Duvall                   | 1.0            | Paul_Bremer                     | 1.0            |
| Paradorn_Srichaphan_0008.png             | Arnold_Schwarzenegger           | 0.137          | Paradorn_Srichaphan             | 1.0            |
| Tony_Blair_0128.png                      | Vladimir_Putin                  | 0.016          | Tony_Blair                      | 1.0            |
| Colin_Powell_0167.png                    | Vladimir_Putin                  | 0.016          | Colin_Powell                    | 1.0            |
| Jennifer_Lopez_0011.png                  | Naomi_Watts                     | 0.030          | Jennifer_Lopez                  | 0.928          |
| George_W_Bush_0398.png                   | Harrison_Ford                   | 1.0            | George_W_Bush                   | 1.0            |
| Hamid_Karzai_0016.png                    | Vladimir_Putin                  | 0.016          | Hamid_Karzai                    | 1.0            |
| Jennifer_Capriati_0011.png               | Lindsay_Davenport               | 1.0            | Jennifer_Capriati               | 1.0            |
| George_W_Bush_0510.png                   | Tom_Crean                       | 1.0            | George_W_Bush                   | 1.0            |
| Mahmoud_Abbas_0026.png                   | Luis_Gonzalez_Macchi            | 1.0            | Mahmoud_Abbas                   | 1.0            |
| Vladimir_Putin_0014.png                  | Arnold_Schwarzenegger           | 0.137          | Vladimir_Putin                  | 0.016          |
| Edmund_Stoiber_0010.png                  | Sergio_Vieira_De_Mello          | 1.0            | Edmund_Stoiber                  | 1.0            |
| Arnold_Schwarzenegger_0010.png           | Jackie_Chan                     | 0.056          | Arnold_Schwarzenegger           | 1.0            |
| Colin_Powell_0101.png                    | Tony_Blair                      | 1.0            | Colin_Powell                    | 1.0            |
| Nicanor_Duarte_Frutos_0008.png           | Angela_Merkel                   | 0.057          | Nicanor_Duarte_Frutos           | 1.0            |
| Gerhard_Schroeder_0069.png               | George_HW_Bush                  | 1.0            | Gerhard_Schroeder               | 1.0            |
| Gerhard_Schroeder_0036.png               | John_Snow                       | 1.0            | Gerhard_Schroeder               | 1.0            |
| Silvio_Berlusconi_0014.png               | Javier_Solana                   | 0.142          | Silvio_Berlusconi               | 1.0            |
| Megawati_Sukarnoputri_0013.png           | Kim_Dae-jung                    | 0.194          | Megawati_Sukarnoputri           | 1.0            |
| Charlton_Heston_0001.png                 | Jiang_Zemin                     | 1.0            | Charlton_Heston                 | 1.0            |
| Colin_Powell_0131.png                    | Win_Aung                        | 1.0            | Colin_Powell                    | 1.0            |
| Gerhard_Schroeder_0074.png               | Vladimir_Putin                  | 0.016          | Gerhard_Schroeder               | 1.0            |
| Gerhard_Schroeder_0043.png               | David_Wells                     | 1.0            | Gerhard_Schroeder               | 1.0            |
| Jean_Chretien_0034.png                   | Jacques_Chirac                  | 0.065          | Jean_Chretien                   | 1.0            |
| Jennifer_Lopez_0013.png                  | Christine_Baumgartner           | 0.833          | Jennifer_Lopez                  | 0.928          |
| Joschka_Fischer_0018.png                 | Gerhard_Schroeder               | 0.033          | Joschka_Fischer                 | 0.046          |
| Donald_Rumsfeld_0037.png                 | Joschka_Fischer                 | 0.046          | Donald_Rumsfeld                 | 1.0            |
| Ricardo_Lagos_0023.png                   | Mohammed_Al-Douri               | 1.0            | Ricardo_Lagos                   | 1.0            |
| Roh_Moo-hyun_0027.png                    | Vladimir_Putin                  | 0.016          | Roh_Moo-hyun                    | 1.0            |
| Donald_Rumsfeld_0010.png                 | Silvio_Berlusconi               | 0.036          | Donald_Rumsfeld                 | 1.0            |
| Jose_Maria_Aznar_0003.png                | David_Beckham                   | 0.393          | Jose_Maria_Aznar                | 1.0            |
| Gerhard_Schroeder_0104.png               | Joschka_Fischer                 | 0.046          | Gerhard_Schroeder               | 1.0            |
| Jose_Maria_Aznar_0009.png                | Vladimir_Putin                  | 0.016          | Jose_Maria_Aznar                | 1.0            |
| Serena_Williams_0033.png                 | Jose_Maria_Aznar                | 1.0            | Serena_Williams                 | 1.0            |
| Debbie_Reynolds_0001.png                 | Maria_Soledad_Alvear_Valenzuela | 0.5            | Debbie_Reynolds                 | 1.0            |
| Roger_Moore_0002.png                     | Michael_Douglas                 | 0.033          | Roger_Moore                     | 1.0            |
| Walter_Mondale_0002.png                  | Mahathir_Mohamad                | 0.258          | Walter_Mondale                  | 1.0            |
| Andre_Agassi_0006.png                    | Pete_Sampras                    | 0.454          | Andre_Agassi                    | 1.0            |
| Gerhard_Schroeder_0010.png               | Joschka_Fischer                 | 0.046          | Gerhard_Schroeder               | 1.0            |
| Kofi_Annan_0001.png                      | Hipolito_Mejia                  | 1.0            | Kofi_Annan                      | 1.0            |
| Paula_Radcliffe_0001.png                 | Angela_Merkel                   | 0.057          | Paula_Radcliffe                 | 1.0            |
| Abdullah_Gul_0014.png                    | Vladimir_Putin                  | 0.016          | Abdullah_Gul                    | 1.0            |
| Pervez_Musharraf_0003.png                | Silvio_Berlusconi               | 0.036          | Pervez_Musharraf                | 1.0            |
| Jeremy_Greenstock_0002.png               | Luis_Ernesto_Derbez_Bautista    | 1.0            | Jeremy_Greenstock               | 1.0            |
| Junichiro_Koizumi_0029.png               | Juan_Carlos_Ferrero             | 1.0            | Junichiro_Koizumi               | 1.0            |
| Laura_Bush_0006.png                      | Jiang_Zemin                     | 1.0            | Laura_Bush                      | 1.0            |
| Hu_Jintao_0010.png                       | Gordon_Brown                    | 0.074          | Hu_Jintao                       | 1.0            |
| Jennifer_Lopez_0009.png                  | Tim_Allen                       | 1.0            | Jennifer_Lopez                  | 0.928          |
| Rudolph_Giuliani_0009.png                | Michael_Douglas                 | 0.033          | Rudolph_Giuliani                | 1.0            |
| Gilberto_Rodriguez_Orejuela_0002.png     | Silvio_Berlusconi               | 0.036          | Gilberto_Rodriguez_Orejuela     | 1.0            |
| George_W_Bush_0235.png                   | Vladimir_Putin                  | 0.016          | George_W_Bush                   | 1.0            |
| Gloria_Macapagal_Arroyo_0020.png         | Jackie_Chan                     | 0.056          | Gloria_Macapagal_Arroyo         | 1.0            |
| Atal_Bihari_Vajpayee_0004.png            | Zhu_Rongji                      | 1.0            | Atal_Bihari_Vajpayee            | 1.0            |
| Ariel_Sharon_0047.png                    | Mahmoud_Abbas                   | 1.0            | Ariel_Sharon                    | 1.0            |
| David_Beckham_0023.png                   | Michael_Douglas                 | 0.033          | David_Beckham                   | 0.393          |
| Vladimir_Putin_0011.png                  | Arnold_Schwarzenegger           | 0.137          | Vladimir_Putin                  | 0.016          |
| Jacques_Chirac_0018.png                  | Colin_Powell                    | 0.111          | Jacques_Chirac                  | 1.0            |
| Meryl_Streep_0013.png                    | Vladimir_Putin                  | 0.016          | Meryl_Streep                    | 1.0            |
| Hans_Blix_0020.png                       | Silvio_Berlusconi               | 0.036          | Hans_Blix                       | 1.0            |
| Carlos_Moya_0014.png                     | Bill_Frist                      | 1.0            | Carlos_Moya                     | 1.0            |
| Hosni_Mubarak_0002.png                   | Joschka_Fischer                 | 0.046          | Hosni_Mubarak                   | 1.0            |
| Lance_Armstrong_0001.png                 | Vladimir_Putin                  | 0.016          | Lance_Armstrong                 | 1.0            |
| Tim_Henman_0009.png                      | Tom_Crean                       | 1.0            | Tim_Henman                      | 1.0            |
| Ali_Naimi_0004.png                       | Gordon_Brown                    | 0.074          | Ali_Naimi                       | 0.25           |
| Hu_Jintao_0013.png                       | Gordon_Brown                    | 0.074          | Hu_Jintao                       | 1.0            |
| Jiang_Zemin_0009.png                     | Junichiro_Koizumi               | 1.0            | Jiang_Zemin                     | 1.0            |
| Paula_Radcliffe_0002.png                 | Gloria_Macapagal_Arroyo         | 1.0            | Paula_Radcliffe                 | 1.0            |
| Vladimir_Putin_0041.png                  | Ariel_Sharon                    | 0.083          | Vladimir_Putin                  | 0.016          |
| Paul_Bremer_0015.png                     | Mohammed_Al-Douri               | 1.0            | Paul_Bremer                     | 1.0            |
| Donald_Rumsfeld_0055.png                 | Silvio_Berlusconi               | 0.036          | Donald_Rumsfeld                 | 1.0            |
| Gerhard_Schroeder_0054.png               | George_W_Bush                   | 1.0            | Gerhard_Schroeder               | 1.0            |
| Choi_Sung-hong_0004.png                  | John_Paul_II                    | 1.0            | Choi_Sung-hong                  | 1.0            |
| Al_Sharpton_0002.png                     | Zhu_Rongji                      | 0.35           | Al_Sharpton                     | 1.0            |
| Roger_Federer_0001.png                   | Michael_Douglas                 | 0.033          | Roger_Federer                   | 1.0            |
| Harrison_Ford_0012.png                   | Vladimir_Putin                  | 0.016          | Harrison_Ford                   | 1.0            |
| Gordon_Brown_0008.png                    | Vladimir_Putin                  | 0.016          | Gordon_Brown                    | 0.074          |
| Atal_Bihari_Vajpayee_0009.png            | Vladimir_Putin                  | 0.016          | Atal_Bihari_Vajpayee            | 1.0            |
| Donald_Rumsfeld_0024.png                 | Gunter_Pleuger                  | 1.0            | Donald_Rumsfeld                 | 1.0            |
| Mike_Martz_0001.png                      | George_Galloway                 | 1.0            | Mike_Martz                      | 1.0            |
| George_W_Bush_0301.png                   | Silvio_Berlusconi               | 0.036          | George_W_Bush                   | 1.0            |
| Gerhard_Schroeder_0038.png               | Vladimir_Putin                  | 0.016          | Gerhard_Schroeder               | 1.0            |
| Roh_Moo-hyun_0022.png                    | Heizo_Takenaka                  | 1.0            | Roh_Moo-hyun                    | 1.0            |
| Laura_Bush_0010.png                      | Naomi_Watts                     | 0.030          | Laura_Bush                      | 1.0            |
| David_Beckham_0019.png                   | Gerhard_Schroeder               | 0.033          | David_Beckham                   | 0.393          |
| Jeb_Bush_0009.png                        | David_Beckham                   | 0.166          | Jeb_Bush                        | 1.0            |
| Colin_Powell_0180.png                    | Kim_Ryong-sung                  | 0.666          | Colin_Powell                    | 1.0            |
| Ricardo_Lagos_0025.png                   | Vladimir_Putin                  | 0.016          | Ricardo_Lagos                   | 1.0            |
| Jean_Chretien_0019.png                   | Gerhard_Schroeder               | 1.0            | Jean_Chretien                   | 1.0            |
| Kofi_Annan_0018.png                      | Abdoulaye_Wade                  | 1.0            | Kofi_Annan                      | 1.0            |
| David_Beckham_0028.png                   | Colin_Powell                    | 0.1            | David_Beckham                   | 1.0            |
