+--------------------------------+-------------------+
| data/lfw_outer_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 4625/6715 (0.688) |
| Recognized:                    | 4097/4625 (0.885) |
| Total confidence:              | 3580.             |
+--------------------------------+-------------------+
+------------------------------------+-------------------+
| lfw_outer_aligned_gauss500 metrics | Value             |
+------------------------------------+-------------------+
| Total faces:                       | 6715              |
| Detected:                          | 2605/6715 (0.387) |
| Recognized:                        | 1909/2605 (0.732) |
| Total confidence:                  | 1228.             |
+------------------------------------+-------------------+


COMPARING.

Disguised:
+------------------------------------------+------------------------------+----------------+----------------+
| FILE                                     | NEW TARGET                   | NEW CONFIDENCE | OLD CONFIDENCE |
+------------------------------------------+------------------------------+----------------+----------------+
| Abel_Pacheco_0003.png                    | Trent_Lott                   | 0.997          | 1.0            |
| Wen_Jiabao_0007.png                      | Mahmoud_Abbas                | 0.999          | 1.0            |
| Jean_Chretien_0036.png                   | Walter_Mondale               | 0.999          | 0.999          |
| Vladimir_Putin_0008.png                  | Dominique_de_Villepin        | 0.982          | 1.0            |
| Edward_Lu_0003.png                       | Junichiro_Koizumi            | 0.999          | 1.0            |
| Amelia_Vega_0005.png                     | Jennifer_Lopez               | 0.999          | 1.0            |
| John_Negroponte_0015.png                 | Alvaro_Uribe                 | 0.999          | 0.999          |
| Emma_Watson_0003.png                     | Laura_Bush                   | 0.747          | 1.0            |
| Barbara_Walters_0001.png                 | Nancy_Pelosi                 | 0.999          | 1.0            |
| Ralf_Schumacher_0001.png                 | Hugh_Grant                   | 1.0            | 1.0            |
| Tony_Blair_0111.png                      | Larry_Brown                  | 0.983          | 0.999          |
| John_Negroponte_0029.png                 | Bill_Gates                   | 0.996          | 0.999          |
| Oswaldo_Paya_0005.png                    | Bruce_Springsteen            | 0.999          | 1.0            |
| Thomas_OBrien_0005.png                   | Jean_Charest                 | 0.810          | 1.0            |
| Hu_Jintao_0002.png                       | Wen_Jiabao                   | 0.999          | 1.0            |
| Meryl_Streep_0003.png                    | Goldie_Hawn                  | 0.764          | 1.0            |
| Azra_Akin_0001.png                       | Anna_Kournikova              | 0.999          | 1.0            |
| Vladimir_Putin_0049.png                  | Michael_Bloomberg            | 0.999          | 0.999          |
| Fujio_Cho_0001.png                       | Bob_Hope                     | 1.0            | 1.0            |
| Li_Peng_0008.png                         | Anna_Kournikova              | 0.995          | 1.0            |
| Candie_Kung_0002.png                     | Junichiro_Koizumi            | 0.999          | 1.0            |
| Tariq_Aziz_0002.png                      | Javier_Solana                | 0.969          | 1.0            |
| Wen_Jiabao_0003.png                      | Muhammad_Saeed_al-Sahhaf     | 0.999          | 0.999          |
| Heizo_Takenaka_0008.png                  | Wen_Jiabao                   | 0.999          | 1.0            |
| Lee_Hoi-chang_0001.png                   | Junichiro_Koizumi            | 0.999          | 1.0            |
| Naomi_Watts_0008.png                     | Julianne_Moore               | 0.729          | 1.0            |
| Christina_Aguilera_0003.png              | Paula_Radcliffe              | 0.999          | 0.999          |
| Mitchell_Daniels_0002.png                | Arnold_Schwarzenegger        | 0.999          | 1.0            |
| Jennifer_Garner_0012.png                 | Naomi_Watts                  | 0.999          | 1.0            |
| Queen_Rania_0005.png                     | Norah_Jones                  | 1.0            | 1.0            |
| William_Ford_Jr_0002.png                 | Tony_Blair                   | 1.0            | 0.827          |
