+--------------------------------+-------------------+
| data/lfw_inner_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 5425/6715 (0.807) |
| Recognized:                    | 4929/5425 (0.908) |
| Total confidence:              | 3916.             |
+--------------------------------+-------------------+
+------------------------------------+-------------------+
| lfw_inner_aligned_gauss500 metrics | Value             |
+------------------------------------+-------------------+
| Total faces:                       | 6715              |
| Detected:                          | 3104/6715 (0.462) |
| Recognized:                        | 2399/3104 (0.772) |
| Total confidence:                  | 1564.             |
+------------------------------------+-------------------+


COMPARING.

Disguised:
+------------------------------------------+---------------------------------+----------------+---------------------------------+----------------+
| FILE                                     | NEW TARGET                      | NEW CONFIDENCE | OLD TARGET                      | OLD CONFIDENCE |
+------------------------------------------+---------------------------------+----------------+---------------------------------+----------------+
| George_Papandreou_0004.png               | Fidel_Castro                    | 0.511          | George_Papandreou               | 0.650          |
| Rudolph_Giuliani_0017.png                | Richard_Armitage                | 0.257          | Rudolph_Giuliani                | 0.628          |
| Justine_Pasek_0003.png                   | Jennifer_Capriati               | 0.724          | Justine_Pasek                   | 0.839          |
| Alvaro_Uribe_0018.png                    | Joe_Torre                       | 0.162          | Alvaro_Uribe                    | 0.304          |
| Barbara_Walters_0001.png                 | Nancy_Pelosi                    | 0.836          | Barbara_Walters                 | 0.626          |
| Ari_Fleischer_0009.png                   | Tony_Blair                      | 0.893          | Ari_Fleischer                   | 0.362          |
| Mike_Myers_0004.png                      | George_W_Bush                   | 0.967          | Mike_Myers                      | 0.812          |
| Jon_Gruden_0007.png                      | Gerhard_Schroeder               | 0.862          | Jon_Gruden                      | 0.861          |
| Wen_Jiabao_0009.png                      | Marc_Grossman                   | 0.296          | Wen_Jiabao                      | 0.138          |
| Rainer_Schuettler_0002.png               | Tom_Daschle                     | 0.479          | Rainer_Schuettler               | 0.716          |
| Gregg_Popovich_0003.png                  | Gunter_Pleuger                  | 0.234          | Gregg_Popovich                  | 0.421          |
| Nicolas_Cage_0003.png                    | Carlos_Menem                    | 0.462          | Nicolas_Cage                    | 0.885          |
| Rick_Perry_0004.png                      | Tony_Blair                      | 0.487          | Rick_Perry                      | 0.871          |
| Vladimir_Putin_0014.png                  | Silvio_Berlusconi               | 0.392          | Vladimir_Putin                  | 0.907          |
| Keanu_Reeves_0003.png                    | Mick_Jagger                     | 0.140          | Keanu_Reeves                    | 0.983          |
| Queen_Elizabeth_II_0010.png              | Mohammed_Al-Douri               | 0.776          | Queen_Elizabeth_II              | 0.823          |
| Thomas_OBrien_0005.png                   | Roger_Moore                     | 0.182          | Thomas_OBrien                   | 0.373          |
| Hu_Jintao_0002.png                       | Muhammad_Saeed_al-Sahhaf        | 0.234          | Hu_Jintao                       | 0.481          |
| Meryl_Streep_0003.png                    | Geraldine_Chaplin               | 0.517          | Meryl_Streep                    | 0.963          |
| Ray_Romano_0009.png                      | George_W_Bush                   | 0.630          | Ray_Romano                      | 0.687          |
