+--------------------------------+-------------------+
| data/lfw_outer_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 4625/6715 (0.688) |
| Recognized:                    | 4097/4625 (0.885) |
| Total confidence:              | 3580.             |
+--------------------------------+-------------------+
+-----------------------------------+-------------------+
| lfw_outer_aligned_poisson metrics | Value             |
+-----------------------------------+-------------------+
| Total faces:                      | 6715              |
| Detected:                         | 4621/6715 (0.688) |
| Recognized:                       | 4088/4621 (0.884) |
| Total confidence:                 | 3566.             |
+-----------------------------------+-------------------+


COMPARING.

Disguised:
+---------------------------------------+-------------------------+----------------+----------------+
| FILE                                  | NEW TARGET              | NEW CONFIDENCE | OLD CONFIDENCE |
+---------------------------------------+-------------------------+----------------+----------------+
| Sergey_Lavrov_0002.png                | Mohammed_Al-Douri       | 0.839          | 0.995          |
| Prince_Claus_0003.png                 | Nestor_Kirchner         | 0.999          | 0.802          |
| William_Bulger_0002.png               | Gerhard_Schroeder       | 0.375          | 1.0            |
| Tony_Blair_0111.png                   | Michael_Bloomberg       | 0.751          | 0.999          |
| Fujio_Cho_0001.png                    | Tung_Chee-hwa           | 1.0            | 1.0            |
| Vojislav_Kostunica_0002.png           | Ben_Affleck             | 0.999          | 1.0            |
| Jim_Tressel_0001.png                  | Michael_Schumacher      | 1.0            | 0.988          |
| Igor_Ivanov_0019.png                  | Gordon_Brown            | 0.652          | 1.0            |
| Recep_Tayyip_Erdogan_0009.png         | Spencer_Abraham         | 0.999          | 0.999          |
| Justine_Pasek_0006.png                | Catherine_Zeta-Jones    | 0.999          | 1.0            |
| Vladimir_Putin_0032.png               | Silvio_Berlusconi       | 0.997          | 0.999          |
| Vaclav_Havel_0002.png                 | Tony_Blair              | 0.999          | 0.999          |
| John_Ashcroft_0018.png                | Hans_Blix               | 0.648          | 0.999          |
| Hans_Blix_0022.png                    | Li_Peng                 | 0.999          | 0.999          |
| Rick_Perry_0006.png                   | Paul_Bremer             | 0.999          | 0.999          |
| Andre_Agassi_0036.png                 | James_Blake             | 0.987          | 1.0            |
| Ahmed_Chalabi_0002.png                | Michael_Schumacher      | 0.999          | 0.999          |
| Roh_Moo-hyun_0001.png                 | Jackie_Chan             | 0.952          | 0.999          |
| Joseph_Biden_0004.png                 | Jean_Chretien           | 0.997          | 1.0            |
| Tariq_Aziz_0001.png                   | Alvaro_Uribe            | 0.999          | 0.999          |
| Hillary_Clinton_0005.png              | Michael_Schumacher      | 0.605          | 1.0            |
| Britney_Spears_0010.png               | Celine_Dion             | 0.999          | 0.999          |
| Jennifer_Garner_0005.png              | Catherine_Zeta-Jones    | 0.949          | 0.999          |
| Kate_Hudson_0004.png                  | Meryl_Streep            | 0.999          | 1.0            |
| Paul_Wolfowitz_0001.png               | Paul_Bremer             | 0.516          | 0.512          |
| Luis_Gonzalez_Macchi_0001.png         | Javier_Solana           | 0.999          | 1.0            |
| Zhu_Rongji_0006.png                   | Clare_Short             | 0.817          | 1.0            |
| Ariel_Sharon_0067.png                 | Mohammed_Al-Douri       | 0.998          | 0.999          |
| Naomi_Watts_0015.png                  | Julianne_Moore          | 0.716          | 0.999          |
| Hans_Blix_0029.png                    | Alvaro_Uribe            | 1.0            | 0.999          |
| Robert_Blake_0003.png                 | Trent_Lott              | 0.997          | 1.0            |
| Jan_Ullrich_0006.png                  | Mike_Weir               | 0.999          | 1.0            |
| Christopher_Walken_0001.png           | Matthew_Perry           | 0.709          | 1.0            |
| Fidel_Castro_0004.png                 | Vicente_Fox             | 0.999          | 0.998          |
| Kim_Ryong-sung_0008.png               | Tony_Blair              | 0.994          | 1.0            |
| Howard_Dean_0007.png                  | John_Edwards            | 0.752          | 1.0            |
| George_Papandreou_0003.png            | David_Wells             | 0.999          | 0.999          |
| Jacques_Chirac_0028.png               | Tony_Blair              | 0.999          | 0.999          |
| Win_Aung_0003.png                     | Tiger_Woods             | 0.908          | 0.999          |
| Vladimir_Putin_0035.png               | Dominique_de_Villepin   | 0.927          | 1.0            |
| Recep_Tayyip_Erdogan_0021.png         | Naji_Sabri              | 0.782          | 1.0            |
| Tung_Chee-hwa_0008.png                | Chen_Shui-bian          | 0.999          | 1.0            |
| Colin_Farrell_0004.png                | Keanu_Reeves            | 0.999          | 0.999          |
| Robert_Zoellick_0004.png              | Tony_Blair              | 0.927          | 0.994          |
| Geraldine_Chaplin_0004.png            | Julianne_Moore          | 0.987          | 1.0            |
| Vladimir_Putin_0033.png               | Dominique_de_Villepin   | 0.999          | 0.999          |
| Queen_Latifah_0002.png                | Anna_Kournikova         | 0.806          | 1.0            |
| Sergio_Vieira_De_Mello_0002.png       | Michael_Bloomberg       | 0.611          | 1.0            |
| Lindsay_Davenport_0020.png            | Michael_Schumacher      | 0.999          | 0.999          |
| Jong_Wook_Lee_0001.png                | George_Pataki           | 0.999          | 1.0            |
| Patricia_Clarkson_0004.png            | Anna_Kournikova         | 0.998          | 1.0            |
| Luis_Ernesto_Derbez_Bautista_0005.png | Tim_Henman              | 0.948          | 1.0            |
| Tony_Shalhoub_0004.png                | George_Clooney          | 0.999          | 0.999          |
| Pervez_Musharraf_0004.png             | Javier_Solana           | 0.999          | 1.0            |
| Tony_Blair_0066.png                   | Michael_Bloomberg       | 0.999          | 0.999          |
| Erika_Harold_0001.png                 | Elizabeth_Hurley        | 0.961          | 1.0            |
| Carlos_Moya_0019.png                  | Tim_Henman              | 0.999          | 0.996          |
| Vladimir_Putin_0018.png               | Boris_Becker            | 1.0            | 0.999          |
| Alec_Baldwin_0003.png                 | Michael_Schumacher      | 0.999          | 0.999          |
| George_Galloway_0002.png              | Tom_Ridge               | 0.999          | 0.999          |
| Andre_Agassi_0008.png                 | Rubens_Barrichello      | 0.999          | 1.0            |
| Mohammed_Al-Douri_0006.png            | Mahathir_Mohamad        | 0.998          | 0.795          |
| Jeremy_Greenstock_0014.png            | Gerhard_Schroeder       | 0.625          | 0.700          |
| Francisco_Flores_0002.png             | Jonathan_Edwards        | 0.999          | 0.999          |
| Joseph_Estrada_0002.png               | Bill_Gates              | 0.999          | 1.0            |
| Christopher_Reeve_0003.png            | Michael_Bloomberg       | 0.999          | 1.0            |
| Alan_Greenspan_0005.png               | Mahathir_Mohamad        | 0.619          | 0.999          |
| Matt_Damon_0003.png                   | Tim_Henman              | 0.999          | 1.0            |
| Costas_Simitis_0001.png               | Paul_Bremer             | 0.999          | 1.0            |
| Hillary_Clinton_0010.png              | Anna_Kournikova         | 0.999          | 1.0            |
| Yevgeny_Kafelnikov_0002.png           | Lance_Armstrong         | 1.0            | 1.0            |
| Rainer_Schuettler_0003.png            | Hugh_Grant              | 0.984          | 0.999          |
| Colin_Powell_0010.png                 | George_Pataki           | 0.999          | 0.998          |
| John_Bolton_0005.png                  | Enrique_Bolanos         | 0.713          | 0.998          |
| John_Ashcroft_0008.png                | Wen_Jiabao              | 0.999          | 0.999          |
| Ian_Thorpe_0009.png                   | Andy_Roddick            | 1.0            | 1.0            |
| Walter_Mondale_0006.png               | Hans_Blix               | 0.993          | 0.964          |
| Venus_Williams_0003.png               | Charles_Taylor          | 0.999          | 0.999          |
| Robert_Blake_0006.png                 | Silvio_Berlusconi       | 0.970          | 0.996          |
| Bernard_Landry_0004.png               | John_Paul_II            | 0.999          | 0.840          |
| Tony_Blair_0091.png                   | Ari_Fleischer           | 0.999          | 0.999          |
