+--------------------------------+-------------------+
| data/lfw_outer_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 4625/6715 (0.688) |
| Recognized:                    | 1274/4625 (0.275) |
| Total confidence:              | 437.0             |
+--------------------------------+-------------------+
+-----------------------------------+-------------------+
| lfw_outer_aligned_poisson metrics | Value             |
+-----------------------------------+-------------------+
| Total faces:                      | 6715              |
| Detected:                         | 4621/6715 (0.688) |
| Recognized:                       | 1296/4621 (0.280) |
| Total confidence:                 | 484.8             |
+-----------------------------------+-------------------+


COMPARING.

Disguised:
+----------------------------------+-----------------------+----------------+----------------+
| FILE                             | NEW TARGET            | NEW CONFIDENCE | OLD CONFIDENCE |
+----------------------------------+-----------------------+----------------+----------------+
| Pervez_Musharraf_0018.png        | Paul_Burrell          | 1.0            | 1.0            |
| Jack_Straw_0011.png              | George_W_Bush         | 1.0            | 1.0            |
| John_Negroponte_0015.png         | Tony_Blair            | 0.016          | 0.291          |
| George_W_Bush_0482.png           | Michael_Douglas       | 0.041          | 1.0            |
| Leonardo_DiCaprio_0005.png       | Tony_Blair            | 0.016          | 1.0            |
| Spencer_Abraham_0006.png         | Justin_Timberlake     | 0.070          | 1.0            |
| Ahmed_Chalabi_0001.png           | Tony_Blair            | 0.016          | 1.0            |
| Lee_Hoi-chang_0001.png           | Jackie_Chan           | 1.0            | 1.0            |
| Jose_Maria_Aznar_0003.png        | Tony_Blair            | 0.016          | 1.0            |
| Andre_Agassi_0006.png            | Pete_Sampras          | 0.625          | 1.0            |
| Kofi_Annan_0030.png              | Joe_Lieberman         | 0.090          | 1.0            |
| Alejandro_Toledo_0019.png        | Costas_Simitis        | 0.083          | 1.0            |
| Jean_Chretien_0032.png           | Abel_Pacheco          | 0.066          | 1.0            |
| Jelena_Dokic_0007.png            | Christine_Baumgartner | 0.066          | 1.0            |
| Ariel_Sharon_0063.png            | Hugo_Chavez           | 1.0            | 1.0            |
| Winona_Ryder_0016.png            | Laura_Bush            | 1.0            | 1.0            |
| Vladimir_Putin_0044.png          | Guillermo_Coria       | 0.046          | 0.968          |
| Vladimir_Putin_0023.png          | Guillermo_Coria       | 0.046          | 0.968          |
| Jacques_Chirac_0046.png          | Mahmoud_Abbas         | 0.070          | 1.0            |
| John_Ashcroft_0038.png           | Donald_Rumsfeld       | 0.125          | 1.0            |
