+--------------------------------+-------------------+
| data/lfw_inner_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 5425/6715 (0.807) |
| Recognized:                    | 4609/5425 (0.849) |
| Total confidence:              | 684.3             |
+--------------------------------+-------------------+
+-------------------------------------+-------------------+
| lfw_inner_aligned_speckle25 metrics | Value             |
+-------------------------------------+-------------------+
| Total faces:                        | 6715              |
| Detected:                           | 1173/6715 (0.174) |
| Recognized:                         | 608/1173 (0.518)  |
| Total confidence:                   | 77.92             |
+-------------------------------------+-------------------+


COMPARING.

Disguised:
+------------------------------------------+---------------------------+----------------+---------------------------------+----------------+
| FILE                                     | NEW TARGET                | NEW CONFIDENCE | OLD TARGET                      | OLD CONFIDENCE |
+------------------------------------------+---------------------------+----------------+---------------------------------+----------------+
| Hans_Blix_0004.png                       | Donald_Rumsfeld           | 0.076          | Hans_Blix                       | 0.023          |
| Katherine_Harris_0004.png                | Steffi_Graf               | 0.009          | Katherine_Harris                | 0.011          |
| Mike_Myers_0004.png                      | George_W_Bush             | 0.041          | Mike_Myers                      | 0.042          |
| Rainer_Schuettler_0002.png               | Tony_Blair                | 0.022          | Rainer_Schuettler               | 0.030          |
| John_Negroponte_0011.png                 | Donald_Rumsfeld           | 0.126          | John_Negroponte                 | 0.129          |
| Queen_Elizabeth_II_0010.png              | Hans_Blix                 | 0.022          | Queen_Elizabeth_II              | 0.028          |
| Ray_Romano_0009.png                      | Tony_Blair                | 0.027          | Ray_Romano                      | 0.014          |
| Mike_Tyson_0004.png                      | John_Allen_Muhammad       | 0.013          | Mike_Tyson                      | 0.014          |
| Nicole_Kidman_0006.png                   | Michael_Schumacher        | 0.015          | Nicole_Kidman                   | 0.049          |
| Li_Peng_0008.png                         | George_W_Bush             | 0.015          | Li_Peng                         | 0.037          |
| Christina_Aguilera_0003.png              | Ludivine_Sagnier          | 0.014          | Christina_Aguilera              | 0.024          |
| Vojislav_Kostunica_0005.png              | Alvaro_Uribe              | 0.028          | Vojislav_Kostunica              | 0.025          |
| Ann_Veneman_0006.png                     | Anna_Kournikova           | 0.012          | Ann_Veneman                     | 0.031          |
| Roh_Moo-hyun_0024.png                    | Junichiro_Koizumi         | 0.020          | Roh_Moo-hyun                    | 0.073          |
| Cesar_Gaviria_0001.png                   | John_Ashcroft             | 0.043          | Cesar_Gaviria                   | 0.043          |
| Queen_Rania_0005.png                     | Benazir_Bhutto            | 0.014          | Queen_Rania                     | 0.018          |
| Recep_Tayyip_Erdogan_0009.png            | Ariel_Sharon              | 0.028          | Recep_Tayyip_Erdogan            | 0.038          |
| Tom_Ridge_0011.png                       | Tony_Blair                | 0.026          | Tom_Ridge                       | 0.047          |
| Madonna_0005.png                         | Angelina_Jolie            | 0.012          | Madonna                         | 0.018          |
| Paul_Wolfowitz_0009.png                  | Donald_Rumsfeld           | 0.016          | Paul_Wolfowitz                  | 0.028          |
| Bill_Simon_0001.png                      | Donald_Rumsfeld           | 0.063          | Bill_Simon                      | 0.063          |
| Fernando_Vargas_0002.png                 | Arnold_Schwarzenegger     | 0.022          | Fernando_Vargas                 | 0.029          |
| Lucio_Gutierrez_0002.png                 | Silvio_Berlusconi         | 0.019          | Lucio_Gutierrez                 | 0.015          |
| Li_Zhaoxing_0003.png                     | Michael_Chang             | 0.017          | Li_Zhaoxing                     | 0.024          |
| Daniel_Radcliffe_0001.png                | Tony_Blair                | 0.019          | Daniel_Radcliffe                | 0.015          |
| Augustin_Calleri_0002.png                | Alvaro_Uribe              | 0.012          | Augustin_Calleri                | 0.022          |
| Ralf_Schumacher_0005.png                 | Rudolph_Giuliani          | 0.026          | Ralf_Schumacher                 | 0.040          |
| Dennis_Kucinich_0004.png                 | George_W_Bush             | 0.026          | Dennis_Kucinich                 | 0.016          |
| Hugo_Chavez_0037.png                     | Alejandro_Toledo          | 0.075          | Hugo_Chavez                     | 0.155          |
| Pedro_Malan_0001.png                     | Mahathir_Mohamad          | 0.018          | Pedro_Malan                     | 0.024          |
| Laura_Bush_0004.png                      | Arnold_Schwarzenegger     | 0.024          | Laura_Bush                      | 0.043          |
| Tom_Ridge_0024.png                       | Tony_Blair                | 0.038          | Tom_Ridge                       | 0.095          |
| Megawati_Sukarnoputri_0009.png           | Mahathir_Mohamad          | 0.023          | Megawati_Sukarnoputri           | 0.069          |
| Igor_Ivanov_0011.png                     | Ariel_Sharon              | 0.024          | Igor_Ivanov                     | 0.059          |
| Abdullah_Gul_0007.png                    | Mahmoud_Abbas             | 0.032          | Abdullah_Gul                    | 0.067          |
| Prince_Charles_0002.png                  | Silvio_Berlusconi         | 0.012          | Prince_Charles                  | 0.024          |
| Gloria_Macapagal_Arroyo_0003.png         | Laura_Bush                | 0.022          | Gloria_Macapagal_Arroyo         | 0.081          |
| Sebastien_Grosjean_0003.png              | Juan_Carlos_Ferrero       | 0.030          | Sebastien_Grosjean              | 0.033          |
| Roh_Moo-hyun_0009.png                    | Junichiro_Koizumi         | 0.021          | Roh_Moo-hyun                    | 0.078          |
| Cameron_Diaz_0002.png                    | Julianne_Moore            | 0.020          | Cameron_Diaz                    | 0.022          |
| Yevgeny_Kafelnikov_0004.png              | Bill_Simon                | 0.013          | Yevgeny_Kafelnikov              | 0.021          |
| Ciro_Gomes_0001.png                      | Tony_Blair                | 0.020          | Ciro_Gomes                      | 0.022          |
| Tommy_Thompson_0010.png                  | Tony_Blair                | 0.025          | Tommy_Thompson                  | 0.026          |
| Heizo_Takenaka_0009.png                  | Junichiro_Koizumi         | 0.032          | Heizo_Takenaka                  | 0.020          |
| Ernie_Els_0002.png                       | Bill_Clinton              | 0.024          | Ernie_Els                       | 0.027          |
| Amelie_Mauresmo_0012.png                 | Tony_Blair                | 0.026          | Amelie_Mauresmo                 | 0.036          |
| Taha_Yassin_Ramadan_0011.png             | Donald_Rumsfeld           | 0.015          | Taha_Yassin_Ramadan             | 0.044          |
| David_Nalbandian_0010.png                | Bill_Gates                | 0.016          | David_Nalbandian                | 0.053          |
| John_Snow_0015.png                       | George_W_Bush             | 0.093          | John_Snow                       | 0.033          |
| Boris_Becker_0002.png                    | Donald_Rumsfeld           | 0.030          | Boris_Becker                    | 0.020          |
| Tony_Blair_0008.png                      | Peter_Struck              | 0.021          | Tony_Blair                      | 0.035          |
| Jon_Gruden_0004.png                      | Tony_Blair                | 0.216          | Jon_Gruden                      | 0.016          |
| Sergey_Lavrov_0009.png                   | Ariel_Sharon              | 0.024          | Sergey_Lavrov                   | 0.038          |
| Angelina_Jolie_0005.png                  | Gloria_Macapagal_Arroyo   | 0.013          | Angelina_Jolie                  | 0.072          |
| Vanessa_Redgrave_0004.png                | Naomi_Watts               | 0.025          | Vanessa_Redgrave                | 0.021          |
| David_Beckham_0018.png                   | George_W_Bush             | 0.039          | David_Beckham                   | 0.051          |
| Jeremy_Greenstock_0019.png               | George_W_Bush             | 0.022          | Jeremy_Greenstock               | 0.073          |
| Jennifer_Garner_0011.png                 | Laura_Bush                | 0.016          | Jennifer_Garner                 | 0.023          |
| Recep_Tayyip_Erdogan_0018.png            | Gerhard_Schroeder         | 0.023          | Recep_Tayyip_Erdogan            | 0.035          |
| Ethan_Hawke_0004.png                     | Julianne_Moore            | 0.012          | Ethan_Hawke                     | 0.020          |
| George_Robertson_0006.png                | Bob_Hope                  | 0.018          | George_Robertson                | 0.035          |
| Holly_Hunter_0007.png                    | Jennifer_Lopez            | 0.009          | Holly_Hunter                    | 0.017          |
| Celine_Dion_0001.png                     | Meryl_Streep              | 0.012          | Celine_Dion                     | 0.038          |
| Joseph_Biden_0004.png                    | George_W_Bush             | 0.057          | Joseph_Biden                    | 0.027          |
| Tariq_Aziz_0001.png                      | Ariel_Sharon              | 0.029          | Tariq_Aziz                      | 0.013          |
| Victoria_Clarke_0003.png                 | Gerhard_Schroeder         | 0.030          | Victoria_Clarke                 | 0.018          |
| Matthew_Broderick_0002.png               | Alvaro_Uribe              | 0.048          | Matthew_Broderick               | 0.024          |
| Gerhard_Schroeder_0064.png               | George_HW_Bush            | 0.017          | Gerhard_Schroeder               | 0.548          |
| Nicanor_Duarte_Frutos_0010.png           | Gerhard_Schroeder         | 0.061          | Nicanor_Duarte_Frutos           | 0.013          |
| Jose_Maria_Aznar_0002.png                | Saddam_Hussein            | 0.026          | Jose_Maria_Aznar                | 0.036          |
| Abdullah_Gul_0019.png                    | Saddam_Hussein            | 0.032          | Abdullah_Gul                    | 0.099          |
| Adrien_Brody_0002.png                    | Alvaro_Uribe              | 0.048          | Adrien_Brody                    | 0.035          |
| Jennifer_Lopez_0014.png                  | Christine_Baumgartner     | 0.015          | Jennifer_Lopez                  | 0.054          |
| Jay_Garner_0001.png                      | Gerhard_Schroeder         | 0.020          | Jay_Garner                      | 0.016          |
| Bill_McBride_0002.png                    | Tony_Blair                | 0.025          | Bill_McBride                    | 0.040          |
| Ricardo_Lagos_0006.png                   | John_Paul_II              | 0.030          | Ricardo_Lagos                   | 0.066          |
| Justin_Timberlake_0006.png               | Gerhard_Schroeder         | 0.027          | Justin_Timberlake               | 0.024          |
| Paul_Wolfowitz_0001.png                  | George_W_Bush             | 0.018          | Paul_Wolfowitz                  | 0.035          |
| Yasser_Arafat_0002.png                   | Tony_Blair                | 0.011          | Yasser_Arafat                   | 0.027          |
| Michael_Bloomberg_0002.png               | Tony_Blair                | 0.045          | Michael_Bloomberg               | 0.058          |
| Christopher_Walken_0002.png              | Ariel_Sharon              | 0.016          | Christopher_Walken              | 0.021          |
