+---------------------------+-------------------+
| lfw_outer_aligned metrics | Value             |
+---------------------------+-------------------+
| Total faces:              | 6715              |
| Detected:                 | 4625/6715 (0.688) |
| Recognized:               | 3109/4625 (0.672) |
| Total confidence:         | 550.3             |
+---------------------------+-------------------+
+-------------------------------------+-------------------+
| lfw_outer_aligned_gauss1000 metrics | Value             |
+-------------------------------------+-------------------+
| Total faces:                        | 6715              |
| Detected:                           | 1116/6715 (0.166) |
| Recognized:                         | 538/1116 (0.482)  |
| Total confidence:                   | 72.70             |
+-------------------------------------+-------------------+


COMPARING.

Disguised:
+-----------------------------------+---------------------------+----------------+----------------+
| FILE                              | NEW TARGET                | NEW CONFIDENCE | OLD CONFIDENCE |
+-----------------------------------+---------------------------+----------------+----------------+
| Wen_Jiabao_0007.png               | Mahmoud_Abbas             | 0.017          | 0.028          |
| Katherine_Harris_0004.png         | Steffi_Graf               | 0.011          | 0.017          |
| Emma_Watson_0003.png              | Winona_Ryder              | 0.011          | 0.012          |
| Ari_Fleischer_0009.png            | Silvio_Berlusconi         | 0.013          | 0.031          |
| Keanu_Reeves_0003.png             | Tony_Blair                | 0.022          | 0.029          |
| Serena_Williams_0007.png          | Kofi_Annan                | 0.053          | 0.136          |
| Joschka_Fischer_0010.png          | Gerhard_Schroeder         | 0.042          | 0.060          |
| Heizo_Takenaka_0008.png           | Yasser_Arafat             | 0.012          | 0.021          |
| Naomi_Watts_0008.png              | Nicole_Kidman             | 0.029          | 0.073          |
| Bulent_Ecevit_0003.png            | Mahmoud_Abbas             | 0.019          | 0.015          |
| Tom_Ridge_0028.png                | Gerhard_Schroeder         | 0.034          | 0.104          |
| Cesar_Gaviria_0001.png            | Donald_Rumsfeld           | 0.023          | 0.019          |
| David_Nalbandian_0009.png         | John_Negroponte           | 0.016          | 0.045          |
| Catherine_Zeta-Jones_0006.png     | Nicole_Kidman             | 0.016          | 0.031          |
| Andy_Roddick_0004.png             | George_W_Bush             | 0.040          | 0.041          |
| Igor_Ivanov_0016.png              | Mahmoud_Abbas             | 0.050          | 0.051          |
| John_Howard_0015.png              | George_W_Bush             | 0.026          | 0.047          |
| Gerhard_Schroeder_0033.png        | George_W_Bush             | 0.044          | 0.278          |
| Jennifer_Capriati_0009.png        | Tony_Blair                | 0.035          | 0.227          |
| Tony_Blair_0025.png               | Fernando_Henrique_Cardoso | 0.014          | 0.088          |
| Roh_Moo-hyun_0027.png             | Junichiro_Koizumi         | 0.055          | 0.093          |
| Zhu_Rongji_0007.png               | Junichiro_Koizumi         | 0.020          | 0.025          |
| Trent_Lott_0007.png               | George_W_Bush             | 0.018          | 0.077          |
| Paul_Bremer_0015.png              | George_W_Bush             | 0.038          | 0.024          |
| Paradorn_Srichaphan_0004.png      | John_Allen_Muhammad       | 0.032          | 0.028          |
| Ricardo_Lagos_0007.png            | Paul_ONeill               | 0.017          | 0.069          |
| Donald_Rumsfeld_0069.png          | George_W_Bush             | 0.095          | 0.071          |
| Hillary_Clinton_0014.png          | Colin_Powell              | 0.015          | 0.030          |
| Hamid_Karzai_0020.png             | Luiz_Inacio_Lula_da_Silva | 0.049          | 0.046          |
| Kim_Clijsters_0010.png            | George_W_Bush             | 0.055          | 0.038          |
| Ariel_Sharon_0063.png             | Fernando_Henrique_Cardoso | 0.015          | 0.142          |
| David_Nalbandian_0010.png         | Lance_Armstrong           | 0.027          | 0.040          |
| Jennifer_Aniston_0011.png         | Paula_Radcliffe           | 0.013          | 0.041          |
| Hillary_Clinton_0011.png          | Gloria_Macapagal_Arroyo   | 0.008          | 0.035          |
| Sergey_Lavrov_0009.png            | Ariel_Sharon              | 0.024          | 0.029          |
| Angelina_Jolie_0005.png           | Jennifer_Capriati         | 0.022          | 0.047          |
| Jennifer_Garner_0011.png          | Jennifer_Capriati         | 0.045          | 0.020          |
| Lindsay_Davenport_0021.png        | Colin_Powell              | 0.010          | 0.039          |
| Meryl_Streep_0014.png             | George_W_Bush             | 0.011          | 0.037          |
| Celine_Dion_0001.png              | George_W_Bush             | 0.015          | 0.020          |
| Gerhard_Schroeder_0064.png        | George_W_Bush             | 0.186          | 0.151          |
| Abdullah_Gul_0019.png             | Taha_Yassin_Ramadan       | 0.041          | 0.057          |
| Adrien_Brody_0002.png             | Alvaro_Uribe              | 0.032          | 0.029          |
| Donald_Rumsfeld_0040.png          | George_W_Bush             | 0.053          | 0.576          |
| Jan_Ullrich_0005.png              | Bill_Simon                | 0.016          | 0.018          |
| Justin_Timberlake_0006.png        | Bill_Gates                | 0.017          | 0.015          |
| Kim_Ryong-sung_0001.png           | Wen_Jiabao                | 0.022          | 0.033          |
| Amanda_Bynes_0001.png             | Steffi_Graf               | 0.017          | 0.015          |
| Carmen_Electra_0002.png           | Naomi_Watts               | 0.012          | 0.014          |
