+--------------------------------+-------------------+
| data/lfw_outer_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 4625/6715 (0.688) |
| Recognized:                    | 1274/4625 (0.275) |
| Total confidence:              | 437.0             |
+--------------------------------+-------------------+
+------------------------------------+-------------------+
| lfw_outer_aligned_gauss500 metrics | Value             |
+------------------------------------+-------------------+
| Total faces:                       | 6715              |
| Detected:                          | 2605/6715 (0.387) |
| Recognized:                        | 546/2605 (0.209)  |
| Total confidence:                  | -6.87             |
+------------------------------------+-------------------+


COMPARING.

Disguised:
+------------------------------------+------------------------+----------------+----------------+
| FILE                               | NEW TARGET             | NEW CONFIDENCE | OLD CONFIDENCE |
+------------------------------------+------------------------+----------------+----------------+
| Pervez_Musharraf_0018.png          | Hosni_Mubarak          | 1.0            | 1.0            |
| Javier_Solana_0001.png             | Hosni_Mubarak          | 1.0            | 0.052          |
| Colin_Powell_0110.png              | Tony_Blair             | 0.016          | 1.0            |
| Jean_Chretien_0036.png             | Ariel_Sharon           | 0.1            | 1.0            |
| George_W_Bush_0450.png             | Tony_Blair             | 0.016          | 1.0            |
| Donald_Rumsfeld_0098.png           | Alvaro_Uribe           | 1.0            | 1.0            |
| James_Blake_0005.png               | Gordon_Brown           | 0.104          | 0.857          |
| John_Negroponte_0015.png           | George_W_Bush          | 0.081          | 0.291          |
| George_W_Bush_0482.png             | Donald_Rumsfeld        | 1.0            | 1.0            |
| Laura_Bush_0016.png                | George_W_Bush          | 1.0            | 1.0            |
| Colin_Powell_0058.png              | Tony_Blair             | 0.016          | 1.0            |
| Jacques_Chirac_0009.png            | Harrison_Ford          | 1.0            | 1.0            |
| Tony_Blair_0111.png                | Gerhard_Schroeder      | 0.063          | 0.016          |
| John_Negroponte_0011.png           | Tony_Blair             | 0.016          | 0.291          |
| Hu_Jintao_0002.png                 | Tony_Blair             | 0.016          | 0.555          |
| Fujio_Cho_0001.png                 | Tony_Blair             | 0.016          | 0.038          |
| Colin_Powell_0032.png              | Javier_Solana          | 0.052          | 1.0            |
| George_W_Bush_0203.png             | Roger_Moore            | 1.0            | 1.0            |
| Heizo_Takenaka_0008.png            | Fujio_Cho              | 0.038          | 1.0            |
| Lee_Hoi-chang_0001.png             | Jackie_Chan            | 1.0            | 1.0            |
| Igor_Ivanov_0009.png               | Tony_Blair             | 0.016          | 1.0            |
| Jose_Maria_Aznar_0003.png          | Celine_Dion            | 0.166          | 1.0            |
| George_W_Bush_0258.png             | Fujio_Cho              | 0.038          | 1.0            |
| Naoto_Kan_0002.png                 | Fujio_Cho              | 0.038          | 1.0            |
| Vladimir_Putin_0043.png            | Tony_Blair             | 0.016          | 0.968          |
