+--------------------------------+-------------------+
| data/lfw_inner_aligned metrics | Value             |
+--------------------------------+-------------------+
| Total faces:                   | 6715              |
| Detected:                      | 5425/6715 (0.807) |
| Recognized:                    | 4609/5425 (0.849) |
| Total confidence:              | 684.3             |
+--------------------------------+-------------------+
+-----------------------------------+-------------------+
| lfw_inner_aligned_poisson metrics | Value             |
+-----------------------------------+-------------------+
| Total faces:                      | 6715              |
| Detected:                         | 5428/6715 (0.808) |
| Recognized:                       | 4602/5428 (0.847) |
| Total confidence:                 | 687.2             |
+-----------------------------------+-------------------+


COMPARING.

Disguised:
+---------------------------------------+---------------------------+----------------+------------------------------+----------------+
| FILE                                  | NEW TARGET                | NEW CONFIDENCE | OLD TARGET                   | OLD CONFIDENCE |
+---------------------------------------+---------------------------+----------------+------------------------------+----------------+
| Ricardo_Lagos_0009.png                | Ariel_Sharon              | 0.054          | Ricardo_Lagos                | 0.080          |
| Katherine_Harris_0004.png             | Catherine_Zeta-Jones      | 0.018          | Katherine_Harris             | 0.011          |
| Emma_Watson_0003.png                  | Winona_Ryder              | 0.011          | Emma_Watson                  | 0.017          |
| Bill_Simon_0005.png                   | George_W_Bush             | 0.051          | Bill_Simon                   | 0.043          |
| Guillermo_Coria_0009.png              | Rubens_Barrichello        | 0.012          | Guillermo_Coria              | 0.014          |
| Hu_Jintao_0002.png                    | Wen_Jiabao                | 0.023          | Hu_Jintao                    | 0.034          |
| Susilo_Bambang_Yudhoyono_0004.png     | Mahathir_Mohamad          | 0.014          | Susilo_Bambang_Yudhoyono     | 0.014          |
| Wen_Jiabao_0001.png                   | Hans_Blix                 | 0.014          | Wen_Jiabao                   | 0.047          |
| Vojislav_Kostunica_0002.png           | Tony_Blair                | 0.011          | Vojislav_Kostunica           | 0.019          |
| Naomi_Watts_0008.png                  | Julianne_Moore            | 0.026          | Naomi_Watts                  | 0.027          |
| Mitchell_Daniels_0002.png             | Tony_Blair                | 0.019          | Mitchell_Daniels             | 0.021          |
| Gil_de_Ferran_0001.png                | George_W_Bush             | 0.016          | Gil_de_Ferran                | 0.024          |
| Pamela_Anderson_0003.png              | Angelina_Jolie            | 0.020          | Pamela_Anderson              | 0.016          |
| Carlos_Moya_0018.png                  | Lance_Armstrong           | 0.018          | Carlos_Moya                  | 0.040          |
| Ethan_Hawke_0002.png                  | George_W_Bush             | 0.019          | Ethan_Hawke                  | 0.020          |
| Tim_Allen_0001.png                    | Dennis_Kucinich           | 0.013          | Tim_Allen                    | 0.014          |
| Yashwant_Sinha_0007.png               | George_Lopez              | 0.013          | Yashwant_Sinha               | 0.017          |
| John_Ashcroft_0018.png                | Hans_Blix                 | 0.076          | John_Ashcroft                | 0.140          |
| James_Blake_0011.png                  | George_W_Bush             | 0.015          | James_Blake                  | 0.015          |
| Hu_Jintao_0008.png                    | Megawati_Sukarnoputri     | 0.055          | Hu_Jintao                    | 0.043          |
